item_id,mean_sales,zero_ratio,cv,slope,tail_zero_days,gini,seasonality_strength,active_span,nonzero_runs,std_sales,sales_burst_ratio,max_zero_run
HOUSEHOLD_2_138,1.0327868852459017,0.6338797814207651,9.558679550508382,0.008106710658277097,0,0.8544973544973545,0.01769109537175881,366,91,9.872078880033246,67.0,11
HOUSEHOLD_2_412,1.0601092896174864,0.6202185792349727,9.556495287990945,0.0068601457181302,0,0.8484592417328601,0.01658725048322403,366,68,10.130929430984937,69.5,92
HOUSEHOLD_2_097,1.0710382513661203,0.5792349726775956,9.550131870408425,0.008506404462961931,0,0.8230177316828371,0.016085910822664216,366,98,10.228556538798095,77.0,11
HOUSEHOLD_2_204,1.0765027322404372,0.6338797814207651,9.55802517749443,0.011396046262171477,0,0.8563285345760173,0.015249435680344231,366,71,10.289240218395644,67.0,91
HOUSEHOLD_2_156,1.0874316939890711,0.7404371584699454,9.581516553139931,0.013450075906332622,0,0.9066919295933218,0.01760250469709458,366,30,10.41924477636528,47.5,110
HOUSEHOLD_2_278,1.092896174863388,0.6284153005464481,9.558247747364575,0.009385339216558531,0,0.855,0.015492443184858281,366,95,10.44617240149134,68.0,9
HOBBIES_1_107,1.1256830601092895,0.587431693989071,9.550924920628157,0.009869475374345802,0,0.830985728685872,0.01794371101029246,366,88,10.751314391526776,75.5,17
HOBBIES_2_134,1.1256830601092895,0.5846994535519126,9.552053638924846,0.008716164163277243,0,0.8320335296302191,0.016906321560545917,366,83,10.752584970592995,76.0,9
HOBBIES_1_120,1.1967213114754098,0.5546448087431693,9.54867891548814,0.010098326389275577,0,0.817900541457694,0.016148122696270657,366,92,11.42710755460056,81.5,10
HOBBIES_1_302,1.2185792349726776,0.5710382513661202,9.554353370181936,0.009028968010421898,0,0.8333945943296822,0.015620192819278008,366,93,11.642736620494928,78.5,8
HOUSEHOLD_2_502,1.2185792349726776,0.6120218579234973,9.556856575844016,0.011441082183826105,0,0.8525080251905217,0.015441156942782815,366,45,11.645786974935604,71.0,91
FOODS_3_321,1.2240437158469946,0.7076502732240437,9.576578605149766,0.015038081665545867,0,0.898041081186573,0.016407886995611687,366,35,11.722150860948348,53.50000000000001,151
HOUSEHOLD_2_018,1.2295081967213115,0.5737704918032787,9.55173360258832,0.010904567291070954,0,0.8321918639951427,0.01731199437435964,366,65,11.743934757280721,78.0,92
HOUSEHOLD_1_261,1.2622950819672132,0.592896174863388,9.556400356114546,0.012448516170404664,0,0.8470181912804864,0.015455406348421344,366,83,12.062997170833116,74.5,18
HOUSEHOLD_2_445,1.273224043715847,0.680327868852459,9.56782512610476,0.009254881900026372,0,0.8835221276296349,0.016158414272343623,366,33,12.181984996625186,58.5,182
FOODS_2_280,1.284153005464481,0.546448087431694,9.549393169934318,0.010523230519669252,0,0.8197883966980584,0.017100774446190983,366,79,12.262881939533141,83.0,9
HOUSEHOLD_2_306,1.3005464480874316,0.6557377049180327,9.56885059091429,0.010556762700466451,0,0.8804817008770721,0.016428920058850348,366,58,12.444734648292899,63.0,91
HOUSEHOLD_2_147,1.3114754098360655,0.5163934426229508,9.547319104509565,0.010542566594727491,0,0.8043488160291439,0.01670563331416322,366,84,12.52107423542238,88.5,8
HOUSEHOLD_2_094,1.355191256830601,0.5382513661202186,9.549361055383601,0.01144744595536426,0,0.8183831306187203,0.015111199080323691,366,76,12.941210610574498,84.5,79
HOUSEHOLD_2_026,1.3715846994535519,0.5273224043715847,9.54827403206864,0.011388948209301997,0,0.8142403065334292,0.013318403489426233,366,89,13.09626656857502,86.5,11
HOUSEHOLD_2_429,1.3989071038251366,0.546448087431694,9.550207677051045,0.009544678265456161,0,0.8268976263661202,0.014903083267035436,366,69,13.359853362432062,83.0,88
HOBBIES_1_217,1.4316939890710383,0.5437158469945356,9.550068331669708,0.009075227734295404,0,0.8246777624827931,0.017538617250514393,366,80,13.6727754256692,83.5,19
HOBBIES_2_079,1.4316939890710383,0.5136612021857924,9.548672465530021,0.01011521485989606,0,0.8131648104117132,0.015806641448933925,366,81,13.670776972507463,89.0,7
HOUSEHOLD_2_428,1.4316939890710383,0.5355191256830601,9.549230836470914,0.014178238226563725,0,0.8218308096608685,0.01531694025055388,366,60,13.67157638882721,85.0,93
HOUSEHOLD_2_042,1.4371584699453552,0.5628415300546448,9.5519354813314,0.011055829245324004,0,0.8356292464002992,0.01644928474930951,366,69,13.727644981366984,80.0,91
HOBBIES_1_311,1.4426229508196722,0.7595628415300546,9.58847628199957,0.0026333776145769524,0,0.9157248716674946,0.016111924693975755,366,10,13.83255594780266,44.0,268
HOUSEHOLD_2_134,1.4426229508196722,0.49453551912568305,9.54758724371286,0.011469229634860249,0,0.8030096042391124,0.019733584095315147,366,95,13.773568482733307,92.5,8
HOUSEHOLD_2_211,1.4426229508196722,0.5109289617486339,9.547312229046355,0.0115406996844426,0,0.810098940221891,0.0167060302180288,366,87,13.773171740263594,89.5,7
HOUSEHOLD_2_083,1.4480874316939891,0.587431693989071,9.558853317908637,0.010737640668416296,0,0.8531188782348695,0.0150086550476885,366,71,13.842055351069886,75.5,45
HOBBIES_2_143,1.453551912568306,0.674863387978142,9.590723660222764,0.012295296132601417,0,0.8988454743415917,0.013743477481050308,366,76,13.940614719230904,59.5,15
HOBBIES_1_192,1.469945355191257,0.5081967213114754,9.547711820724095,0.012839643359557373,0,0.8109370873707519,0.019269145856666465,366,86,14.034614643578042,90.0,7
HOUSEHOLD_2_456,1.4754098360655739,0.5846994535519126,9.554093342043364,0.014366948528714377,0,0.8460230722525804,0.015455624772972193,366,46,14.096203291539391,76.0,91
HOBBIES_2_034,1.4863387978142077,0.5327868852459017,9.551682145689508,0.01183490173786034,0,0.8273766473802636,0.015600444753344897,366,94,14.197035757527575,85.5,10
HOBBIES_2_080,1.4863387978142077,0.4562841530054645,9.54378058409613,0.011447690715808036,0,0.7830279652844745,0.016623157672669253,366,95,14.185291359968017,99.5,9
FOODS_2_261,1.4918032786885247,0.5491803278688525,9.5530075108162,0.01357637229532061,0,0.8346344002081707,0.014700196170545039,366,86,14.251207925971709,82.5,24
HOBBIES_2_055,1.5136612021857923,0.5382513661202186,9.552366353660977,0.011633219132189608,0,0.830482728689511,0.016187745592243275,366,91,14.459046338601588,84.5,9
HOUSEHOLD_2_141,1.5245901639344261,0.49453551912568305,9.546637202821659,0.010496306870853988,0,0.8061088587265214,0.01599307721861707,366,88,14.554709178072363,92.5,15
HOUSEHOLD_2_106,1.5519125683060109,0.4672131147540984,9.544816713069666,0.012735375410509156,0,0.793523435696144,0.01647226140601904,366,91,14.812721019190084,97.5,7
FOODS_1_079,1.5901639344262295,0.7240437158469946,9.581563318006227,0.014580379635686317,0,0.9054513360749629,0.015890290378849543,366,82,15.236256423714819,50.5,14
FOODS_3_724,1.5956284153005464,0.7185792349726776,9.573645909631422,0.004040015884952801,0,0.8967924245826784,0.016755563263077974,366,22,15.275981451433744,51.5,82
HOUSEHOLD_2_210,1.6010928961748634,0.5956284153005464,9.556464528312159,0.014269533872091858,0,0.8526548424998601,0.018333847531892083,366,43,15.300787468827664,74.0,86
FOODS_1_107,1.6666666666666667,0.5901639344262295,9.561260634353232,0.015559666171230732,0,0.8606826122010213,0.016206671059235622,366,82,15.93543439058872,75.0,12
HOBBIES_1_251,1.6994535519125684,0.45081967213114754,9.543579530623617,0.011939414447352335,0,0.7890727953191714,0.01733894554512924,366,88,16.21887013127839,100.5,6
FOODS_2_235,1.7322404371584699,0.8060109289617486,9.605780277412737,0.01052249623833793,0,0.931478512695868,0.015547705603953856,366,8,16.63952102699365,35.5,287
HOBBIES_2_042,1.7377049180327868,0.546448087431694,9.552444661090899,0.015163888533646298,0,0.837672268618758,0.01552455923020127,366,82,16.599330066813692,83.0,12
HOBBIES_2_001,1.7486338797814207,0.4371584699453552,9.543252176767362,0.015046648281077999,0,0.7855959699453552,0.015432017335402158,366,82,16.6876540795932,103.0,8
HOUSEHOLD_2_034,1.7814207650273224,0.453551912568306,9.545944749552241,0.012714815533232043,0,0.7989205135941534,0.01767750616968998,366,85,17.005344198655905,100.0,18
HOUSEHOLD_2_004,1.8087431693989071,0.46174863387978143,9.545881726805069,0.01420222475005369,0,0.8001832499628547,0.01783706001966823,366,76,17.266048369248512,98.5,12
HOUSEHOLD_2_149,1.819672131147541,0.4726775956284153,9.547132676198208,0.015813482751425578,0,0.8079883161850375,0.015479202585604018,366,76,17.37265126324592,96.5,51
FOODS_3_092,1.825136612021858,0.8633879781420765,9.787424233820477,0.004663910256135678,0,0.9705834233172999,0.01777389323565163,366,31,17.863386306535734,25.0,97
HOBBIES_1_184,1.8415300546448088,0.5601092896174863,9.553924789817307,0.022215436918808677,0,0.8446595644630377,0.014962053787215863,366,52,17.593839640264658,80.5,24
HOUSEHOLD_2_304,1.8579234972677596,0.49453551912568305,9.547781405006372,0.011877000534189667,0,0.8156219864995179,0.015587718141014457,366,62,17.739047419137524,92.5,89
HOBBIES_2_066,1.8797814207650274,0.45081967213114754,9.547144077993734,0.015576065120963668,0,0.8042238530944211,0.01509519942604171,366,89,17.946544059179477,100.5,10
HOBBIES_2_056,1.901639344262295,0.42896174863387976,9.544072934588106,0.015687431122881366,0,0.790952201494881,0.015736224574439805,366,99,18.149384596921642,104.5,9
HOUSEHOLD_2_010,1.9125683060109289,0.5710382513661202,9.552717318295633,0.014258274891678203,0,0.8439968774395004,0.015652455290251107,366,22,18.270224379253943,78.5,93
HOUSEHOLD_2_446,1.9125683060109289,0.453551912568306,9.546851174441695,0.013906064613085746,0,0.8035284933645589,0.017754580960550093,366,84,18.259004978440398,100.0,8
HOUSEHOLD_2_006,1.9180327868852458,0.4207650273224044,9.54280808563199,0.014175545861682199,0,0.7842308470723771,0.01514403548418087,366,83,18.30341878719578,106.0,11
FOODS_3_496,1.9234972677595628,0.9316939890710383,9.832200853231445,0.0011851300687593207,0,0.9774434923000497,0.017296933548650122,366,6,18.912211477253926,12.5,323
FOODS_3_548,1.9234972677595628,0.39617486338797814,9.54329783197685,0.01490150533791933,0,0.7751102210630899,0.017001475935776195,366,87,18.356507305223232,110.50000000000001,9
HOBBIES_2_049,1.9234972677595628,0.4207650273224044,9.542756145922265,0.015276723098226646,0,0.7839822404371585,0.015650333903168175,366,88,18.355465373577253,106.0,7
HOUSEHOLD_2_192,1.9234972677595628,0.42896174863387976,9.543684731763594,0.017595094021664967,0,0.7863962369597616,0.015650903955450723,366,63,18.35725150590593,104.5,17
HOUSEHOLD_2_162,1.9562841530054644,0.6584699453551912,9.567253596258078,0.007292392661837134,0,0.8852687975089294,0.014166277981906606,366,28,18.71626659814422,62.5,183
FOODS_1_164,1.9672131147540983,0.4672131147540984,9.549297046069626,0.016830462395311364,0,0.8143442622950819,0.015671906338396553,366,73,18.78550238571074,97.5,32
HOBBIES_2_093,1.9726775956284153,0.4672131147540984,9.551045688191637,0.01662486362254023,0,0.8170685557725201,0.0176005837530055,366,87,18.84113384391902,97.5,8
HOBBIES_2_013,1.994535519125683,0.4016393442622951,9.542019347771834,0.01729599675937172,0,0.7779100232053298,0.014874336904997341,366,88,19.031896513315406,109.5,5
HOUSEHOLD_2_253,2.0,0.38524590163934425,9.539606824217428,0.015054970136166353,0,0.7629744095075995,0.018479748414728447,366,85,19.079213648434855,112.5,6
HOUSEHOLD_2_274,2.0273224043715845,0.4098360655737705,9.543045128961905,0.017452888203831597,0,0.7839099759916339,0.016029261663976335,366,91,19.34682919587359,108.0,5
FOODS_1_211,2.0327868852459017,0.4371584699453552,9.544374429296981,0.01644937038435344,0,0.7931429578706152,0.014919318221848301,366,78,19.40167916775124,103.0,32
HOBBIES_2_113,2.0437158469945356,0.4453551912568306,9.551441373653272,0.017963948010434133,0,0.8115192425703516,0.0169962926503318,366,91,19.52043209697445,101.5,8
HOUSEHOLD_2_494,2.0655737704918034,0.43169398907103823,9.543929364863736,0.014931366112059898,0,0.7944675745222193,0.017254598399609154,366,55,19.71369016348903,104.0,81
HOUSEHOLD_1_501,2.081967213114754,0.3989071038251366,9.542291379816286,0.018226820727048662,0,0.7808829224215825,0.015393381452713201,366,89,19.866737790765054,110.0,6
HOBBIES_2_102,2.1366120218579234,0.3907103825136612,9.544083358215525,0.017322186126855665,0,0.7817002781155228,0.016199366438159755,366,84,20.392003240777434,111.5,7
HOUSEHOLD_2_393,2.1530054644808745,0.3907103825136612,9.543707457363999,0.01745019583895007,0,0.7825095004299465,0.015504155787448149,366,85,20.54765430711156,111.5,6
HOBBIES_2_112,2.1639344262295084,0.4207650273224044,9.546273213249979,0.018880331111928335,0,0.7935847546503284,0.015437855729956498,366,77,20.65750924834422,106.0,9
HOUSEHOLD_2_503,2.169398907103825,0.36065573770491804,9.540479751614068,0.015449279211088138,0,0.7653645510729378,0.016657838128701245,366,82,20.69710634639773,117.0,10
HOUSEHOLD_2_254,2.185792349726776,0.42896174863387976,9.542798986670524,0.01713763675224919,0,0.7912226775956284,0.015442768971696181,366,50,20.858577020044862,104.5,88
HOUSEHOLD_2_292,2.19672131147541,0.4726775956284153,9.545412089486751,0.018949843077960483,0,0.8077916428785037,0.018108552031287597,366,64,20.96861016379057,96.5,91
HOUSEHOLD_2_415,2.2131147540983607,0.3825136612021858,9.540113851040214,0.015242456636098125,0,0.7694798623760373,0.01684947183054987,366,78,21.113366719515227,113.0,8
FOODS_3_165,2.2295081967213113,0.3633879781420765,9.543262220343125,0.01785772197783571,0,0.7716838101360763,0.015820977930960732,366,88,21.276781343715818,116.5,4
HOBBIES_2_068,2.2568306010928962,0.39617486338797814,9.542060766580647,0.020589003769922735,0,0.7817978539012159,0.016292999074298275,366,87,21.534814735507144,110.5,8
HOUSEHOLD_2_243,2.2568306010928962,0.366120218579235,9.539643067245324,0.016892386787586488,0,0.7647957766046124,0.016534699678935047,366,96,21.529358397662943,116.0,6
HOUSEHOLD_2_208,2.26775956284153,0.45081967213114754,9.546459118199612,0.014580624396130091,0,0.809283033774442,0.01567591678567827,366,57,21.64907395657289,100.50000000000001,92
HOUSEHOLD_2_107,2.278688524590164,0.3224043715846995,9.538255278187734,0.0179475490607012,0,0.7488697566536935,0.015453284262016653,366,81,21.734712847017953,124.0,4
HOBBIES_1_259,2.289617486338798,0.3442622950819672,9.538453616318032,0.01796712989620321,0,0.7541244440966652,0.016915052401375495,366,85,21.83941019255331,120.0,6
FOODS_1_010,2.2950819672131146,0.49453551912568305,9.555963874891498,0.02174721018986679,0,0.841120218579235,0.014011029899648898,366,70,21.931720368603436,92.5,29
HOUSEHOLD_2_504,2.3060109289617485,0.4672131147540984,9.549966187436105,0.024255025696787086,0,0.8200800248620931,0.01533602167615643,366,52,22.02232639944282,97.5,41
HOUSEHOLD_2_092,2.3224043715846996,0.33879781420765026,9.538382415291704,0.018469133566386065,0,0.7540919318547091,0.016200904508895022,366,88,22.15198101912008,121.0,4
HOBBIES_2_008,2.3442622950819674,0.3087431693989071,9.537862534083485,0.01838346741106476,0,0.7426153081890787,0.016315544969529392,366,76,22.35925151432686,126.5,4
HOUSEHOLD_2_351,2.349726775956284,0.412568306010929,9.542597843740213,0.02069645360474003,0,0.7878955394586351,0.017538750770454102,366,50,22.422497665619076,107.5,81
FOODS_2_084,2.3551912568306013,0.5191256830601093,9.549865952330093,0.020722887732667745,0,0.8295297503581708,0.01497680344255281,366,35,22.49176079483208,88.0,154
HOUSEHOLD_2_144,2.3551912568306013,0.41530054644808745,9.542951921401738,0.018293150807311725,0,0.7895287360693773,0.016315359234152556,366,54,22.47547692964016,107.0,83
HOUSEHOLD_2_441,2.3551912568306013,0.32786885245901637,9.538873390802177,0.01719393165431748,0,0.7534454122450015,0.01660684182257367,366,79,22.46587121003136,123.0,5
HOBBIES_2_057,2.360655737704918,0.5409836065573771,9.565573317958238,0.0166527663131306,0,0.8627112426634285,0.01676877866672806,366,92,22.581025537475185,84.0,10
HOBBIES_1_257,2.4043715846994536,0.3333333333333333,9.541573615820177,0.01641877532888155,0,0.7672503725782415,0.017995114309589794,366,78,22.941488475196053,122.0,5
HOBBIES_2_039,2.4043715846994536,0.4016393442622951,9.544297548928329,0.01804447419643616,0,0.7908594138102335,0.015854566223007828,366,95,22.948037822559918,109.5,4
HOUSEHOLD_2_122,2.4153005464480874,0.5792349726775956,9.555885114239148,0.01838787309905271,0,0.8531080780357541,0.01650441252705019,366,21,23.08033453821696,77.0,98
HOUSEHOLD_2_227,2.4262295081967213,0.3633879781420765,9.54198876280776,0.020398335384221884,0,0.7764178112538769,0.017992059388696944,366,71,23.151054703205713,116.5,10
FOODS_3_402,2.448087431693989,0.4016393442622951,9.544104381860537,0.014883148304636192,0,0.7930327868852459,0.015974604757931984,366,75,23.36480198400831,109.5,13
HOUSEHOLD_2_125,2.453551912568306,0.4890710382513661,9.550123304682886,0.016696578432566358,0,0.8279297041391313,0.01761495028681371,366,46,23.431723299467844,93.5,25
HOUSEHOLD_2_105,2.4644808743169397,0.31693989071038253,9.53928636101063,0.02062327023205126,0,0.7546738880205494,0.01651978533159934,366,87,23.509388791343135,125.0,3
HOUSEHOLD_2_116,2.4644808743169397,0.5683060109289617,9.556718762012261,0.00987975531298435,0,0.8520894672434056,0.01792631482236538,366,24,23.55235061020508,79.0,132
HOUSEHOLD_2_516,2.4644808743169397,0.3743169398907104,9.540795286363165,0.020303368332037122,0,0.7741145965856082,0.017292274197600585,366,46,23.51310750901523,114.5,73
HOUSEHOLD_1_406,2.469945355191257,0.6120218579234973,9.561375872102545,0.008154683705257028,0,0.8679094733787901,0.017145188510335713,366,17,23.616075924537434,71.0,203
HOUSEHOLD_2_168,2.469945355191257,0.4262295081967213,9.543278215385357,0.02349014930998971,0,0.7950456985347454,0.01716747692191666,366,53,23.57137570138897,105.0,53
FOODS_3_256,2.4754098360655736,0.3333333333333333,9.539804251247151,0.01790545026437187,0,0.7556303453600164,0.017444290424209658,366,75,23.614925277677372,122.0,7
HOUSEHOLD_2_099,2.4918032786885247,0.3797814207650273,9.540954210579994,0.02075152470458944,0,0.7754769437254339,0.018097526139206222,366,48,23.77418098374031,113.5,78
HOUSEHOLD_2_362,2.5081967213114753,0.3224043715846995,9.538612041765443,0.019608003911271894,0,0.7548126718811387,0.016035926915608376,366,78,23.92471544901824,124.0,6
HOUSEHOLD_2_458,2.5081967213114753,0.3770491803278688,9.542526934572246,0.019071489018516737,0,0.7818076836077479,0.015519436829501224,366,72,23.93453477032055,114.0,6
HOUSEHOLD_2_420,2.519125683060109,0.5655737704918032,9.55111235931537,0.009913532254225327,0,0.8386140843734813,0.01655408455954095,366,15,24.060452446144183,79.5,148
HOUSEHOLD_2_038,2.5355191256830603,0.4098360655737705,9.543523717111025,0.01979842753652896,0,0.7935450819672131,0.016787506438921834,366,59,24.197786911144895,107.99999999999999,76
HOBBIES_1_197,2.5628415300546448,0.30327868852459017,9.537975282075612,0.022271731820876963,0,0.7471133792396332,0.017841609827533647,366,80,24.444319165538044,127.5,4
HOBBIES_1_261,2.5628415300546448,0.825136612021858,9.675757708455537,0.015265708878256765,0,0.9555326412434315,0.013453863623662833,366,30,24.79743368997621,32.0,108
FOODS_2_243,2.568306010928962,0.48360655737704916,9.54783150586894,0.020100217163703735,0,0.8204336705034299,0.016883609196235876,366,51,24.52175304786012,94.49999999999999,105
HOUSEHOLD_2_460,2.5901639344262297,0.43169398907103823,9.551983362426082,0.014697375127810842,0,0.8158158677457287,0.013819790219474066,366,67,24.74120280759543,104.0,34
HOUSEHOLD_2_111,2.5956284153005464,0.4808743169398907,9.552945391394715,0.019742866915792006,0,0.8345470232959448,0.017213235608114368,366,51,24.795896507718524,95.0,86
HOUSEHOLD_2_291,2.601092896174863,0.34972677595628415,9.540744052931055,0.02139328658816791,0,0.7726041236166598,0.01497155599384301,366,81,24.816361580301542,119.0,6
HOBBIES_2_069,2.612021857923497,0.3524590163934426,9.541101579581998,0.02233292193182075,0,0.7719493792441182,0.015699072132002813,366,70,24.921565874536583,118.50000000000001,8
HOUSEHOLD_2_224,2.622950819672131,0.32786885245901637,9.540661337140104,0.020476413965786158,0,0.7650500910746812,0.016263966127860546,366,79,25.024685474465848,123.0,5
HOBBIES_2_006,2.6666666666666665,0.28688524590163933,9.53767335961733,0.022193408478868915,0,0.7442219833378124,0.01686663405127614,366,73,25.43379562564621,130.5,5
HOBBIES_2_122,2.6775956284153004,0.4726775956284153,9.559106118648778,0.0273588328842999,0,0.842305118768819,0.01495587107607593,366,71,25.59542075485192,96.5,15
HOUSEHOLD_2_174,2.6830601092896176,0.273224043715847,9.537713217523475,0.02146010618931853,0,0.7415890398762424,0.015889988089182384,366,73,25.590257867781567,133.0,6
FOODS_2_087,2.6885245901639343,0.4207650273224044,9.549080299314708,0.027378658480245694,0,0.810414722999689,0.01695265387532401,366,47,25.672937198157577,106.0,91
HOUSEHOLD_2_236,2.721311475409836,0.23497267759562843,9.535770998372955,0.02046368642270985,0,0.7211249369060944,0.017903446705252984,366,61,25.94980304475263,140.0,4
HOBBIES_2_074,2.73224043715847,0.2923497267759563,9.539274605545225,0.023738091639533946,0,0.7501092896174864,0.016577503629040685,366,75,26.063591818429575,129.5,4
HOBBIES_2_020,2.748633879781421,0.2786885245901639,9.537807910162366,0.02156266081526032,0,0.7436039500700714,0.016018321469155147,366,70,26.21594196071951,132.0,5
HOBBIES_2_022,2.7868852459016393,0.27595628415300544,9.537376240843193,0.020985270928394716,0,0.7405121611486124,0.016862018810711282,366,69,26.579573130218733,132.5,5
HOBBIES_2_052,2.7868852459016393,0.3633879781420765,9.544344992609338,0.027097673490791802,0,0.786194149791064,0.01608349076098208,366,45,26.598994241698154,116.50000000000001,63
HOUSEHOLD_2_334,2.797814207650273,0.3633879781420765,9.541761261805648,0.022178967612686177,0,0.777466487363388,0.01462212500342352,366,84,26.696075224286844,116.5,5
HOBBIES_2_062,2.808743169398907,0.2978142076502732,9.539179732898033,0.023800995073584165,0,0.7546299249431226,0.014663557731185845,366,79,26.79310591644584,128.5,5
HOUSEHOLD_2_294,2.808743169398907,0.33060109289617484,9.540159956771548,0.02099873275280235,0,0.7615562076077481,0.015079702797288246,366,61,26.795859113555057,122.50000000000001,13
HOUSEHOLD_2_233,2.830601092896175,0.3633879781420765,9.539816477182885,0.01790789786880962,0,0.7701436799797455,0.01726015801775323,366,39,27.00341494634281,116.5,60
FOODS_1_093,2.8688524590163933,0.32786885245901637,9.541494627567065,0.022441106047969377,0,0.7685610200364299,0.016547898631617673,366,75,27.37314032498748,123.0,29
FOODS_2_068,2.890710382513661,0.40437158469945356,9.543877920148415,0.018241506353675167,0,0.7974216740524962,0.017536633451947517,366,38,27.588586993215905,109.0,77
HOBBIES_2_116,2.907103825136612,0.3224043715846995,9.544430542978127,0.02633377614576953,0,0.7797208184395414,0.016355437544466143,366,71,27.746650540242424,124.00000000000001,7
HOUSEHOLD_2_474,2.918032786885246,0.27595628415300544,9.53831170745151,0.0217234684268206,0,0.7467970364912712,0.016550149140742813,366,68,27.833106293874895,132.5,6
HOBBIES_2_004,2.9234972677595628,0.3114754098360656,9.540781446625877,0.02410767990963444,0,0.7623921148051683,0.016441994914913646,366,75,27.892448491501877,126.0,6
FOODS_1_008,2.939890710382514,0.43989071038251365,9.546751586727328,0.02528155099798011,0,0.8103936863916144,0.0146806325297458,366,35,28.066406304149197,102.5,120
HOBBIES_1_175,2.9453551912568305,0.2568306010928962,9.538458503142365,0.023573367860873263,0,0.742966635238298,0.017499238743450152,366,67,28.094148268818223,136.0,3
FOODS_2_127,2.9617486338797816,0.24043715846994534,9.53545233542344,0.024987838465449917,0,0.7233127659145444,0.01691489828400788,366,66,28.241612927866147,139.0,4
HOBBIES_1_303,2.989071038251366,0.30601092896174864,9.539263434104054,0.024740385656793228,0,0.7583690472622651,0.01681234286913472,366,75,28.513536057130697,126.99999999999999,4
FOODS_2_389,3.0273224043715845,0.35792349726775957,9.54096798636831,0.018692355091109017,0,0.7769574480677043,0.015717915115102038,366,48,28.883586144524827,117.5,21
FOODS_2_207,3.0546448087431695,0.3989071038251366,9.542759554080902,0.019462616207669446,0,0.7903701965844551,0.016063136459333202,366,38,29.14974093295751,110.0,103
HOBBIES_1_314,3.0546448087431695,0.2568306010928962,9.536160037015616,0.024171072864572207,0,0.7318396433913018,0.0155521846652346,366,73,29.129581752413824,136.0,3
FOODS_2_111,3.07103825136612,0.39617486338797814,9.547498203788418,0.03457902121522337,0,0.8080187853684149,0.01638136427687604,366,66,29.320732188683557,110.5,14
HOUSEHOLD_2_249,3.07103825136612,0.2923497267759563,9.538846521651084,0.020555471589125535,0,0.7561548334402893,0.015618512591079768,366,68,29.29416254190114,129.5,6
HOBBIES_1_263,3.098360655737705,0.29508196721311475,9.539544614532021,0.02792325046764542,0,0.7571679147271133,0.017311807111739567,366,70,29.556949707320527,129.0,9
